V1,V2
4778,108856
209748,79578
66152,4030
34481,189505
36621,694181
583248,18324
583248,308458
18324,308458
198859,198861
14646,21742
403315,1368303
209748,179757
471567,1879468
212924,14696
175797,835358
966114,966113
18310,28579
425744,1215996
13705,8459
173206,96696
298620,277505
97139,273381
174462,2200086
3467560,176111
662423,353611
17829,54211
17829,29241
17829,176111
17829,64348
17829,1409409
17829,10578
54211,29241
54211,176111
54211,64348
54211,1409409
54211,10578
29241,176111
29241,64348
29241,1409409
29241,10578
176111,64348
176111,1409409
176111,10578
64348,1409409
64348,10578
1409409,10578
174462,607174
371988,236239
176023,40585
176023,72742
40585,72742
150433,210303
277500,174616
277500,1625234
174616,1625234
137627,94893
137204,180140
137204,185582
180140,185582
80658,114329
426668,245459
426668,1021472
245459,1021472
14742,219213
364227,215656
364227,364223
215656,364223
2995510,3324238
1198885,1886853
100757,239981
100757,162426
239981,162426
3842089,2040566
62571,1147599
4418892,25058
398781,35135
175797,835358
3259639,3244227
2772448,304114
5151900,4713363
1555524,3769687
1338527,1338526
291678,1747447
2450913,1195709
342537,575675
342537,320987
575675,320987
260275,264981
11414,117334
21742,137880
188315,77755
81419,50514
81419,84875
81419,60754
50514,84875
50514,60754
84875,60754
94107,336008
90440,100255
100292,86470
63840,186871
458975,109395
162849,49312
250419,100292
250419,88398
100292,88398
81419,21715
60753,51371
747299,177497
278338,1649152
176350,1458595
653628,1482382
234312,757227
206873,51371
206873,165952
51371,165952
757150,3591587
2064108,2064109
575279,351437
86482,1327989
906781,6532429
1817780,333593
711903,711907
711903,100253
711907,100253
122418,57770
640385,51352
50200,175184
215092,76894
173559,137204
5362046,5916290
463122,6056712
1950267,5179297
1950267,2495802
6243576,6178653
6436883,6436884
6436883,6436884
345683,105157
345683,4340020
66817,58593
6681383,6681384
647486,192685
180140,256260
13873,14295
35125,177491
35125,173468
177491,173468
1564359,1717249
2972368,5626439
182846,1344149
182846,1344149
241662,2367059
273051,288189
173957,173954
173957,298836
173954,298836
1439270,3667994
1014474,986160
1825993,185582
5457877,5457930
55264,329176
52272,45041
228314,225562
235854,1230850
351013,351113
50513,35746
50513,13732
39837,109832
107769,13732
100752,65049
173536,13733
318815,3637489
182846,1344149
192683,192718
22935,50706
1419951,1425945
1952403,1619283
2302605,3357995
3002653,687891
3816320,3250817
4200516,2699877
4592173,5579959
4542810,6401682
4542810,3802224
3365957,908961
4420532,6076015
1585257,1394128
1394128,1698513
1394128,3457807
1394128,5313118
1394128,4734446
5313118,4734446
3457807,1698513
3457807,1237411
1698513,1237411
1394128,1698513
1394128,1237411
1698513,1237411
1394128,1698513
1394128,6545962
1698513,6545962
4409844,4592173
4592173,3802224
6579386,3473643
6573595,4200516
2699877,2108388
1698513,5402301
1036955,1394128
1985008,258410
2563009,258410
1110903,258410
3555730,258410
5561607,258410
5561607,258410
5561607,1289717
5561607,4787010
5561607,4538980
258410,1289717
258410,4787010
258410,4538980
1289717,4787010
1289717,4538980
4787010,4538980
6615320,1110903
6615320,2563009
6615320,2563003
6615320,258410
1110903,2563009
1110903,2563003
1110903,258410
2563009,2563003
2563009,258410
2563003,258410
1199612,258410
1199612,4542022
2563009,258410
2213966,2209267
6641987,1078953
3326177,3326179
4409843,4592173
4409844,4592173
683743,237319
1985008,1110903
21715,70351
21715,77180
70351,77180
1201210,38661
3953417,1973996
3953417,181022
3953417,37908
1973996,181022
1973996,37908
181022,37908
241513,52835
241513,21742
52835,21742
51271,65049
76242,1321819
4336391,1165015
4501713,6042596
39837,174191
37906,8285
37906,35646
8285,35646
3174899,3813992
486633,997
509867,5591299
906781,997
906781,3595943
997,3595943
906781,333593
81201,71256
906781,1817780
3819300,358539
3347537,4133510
208874,540316
240493,100290
240493,5020588
100290,5020588
266665,1377533
2956838,2957135
1684045,18311
25666,39167
25666,42423
39167,42423
346304,5506189
346304,5355606
5506189,5355606
3106055,2894421
192677,195902
86495,823918
957335,51978
957335,957336
51978,957336
1807260,2977339
799485,799489
799485,140547
799489,140547
4911751,3667994
3244965,2947014
132084,116227
132084,175285
132084,174191
132084,116229
116227,175285
116227,174191
116227,116229
175285,174191
175285,116229
174191,116229
4619900,3413703
175392,987838
2418763,1277159
3244965,3742475
244460,180531
1350015,1613448
1613442,2940205
1613442,5117855
2940205,5117855
3693700,3966628
1215018,1613442
1985030,5228448
1985030,902587
5228448,902587
8585,191080
8585,191080
5298230,4454533
6070984,4454533
2133815,1077177
107075,4091
176111,403166
588329,304371
173957,173954
173957,298836
173954,298836
5431263,1882038
4031685,4080748
210793,172894
4798900,3752156
279556,2474800
5556194,5560522
5556194,5560527
5560522,5560527
192683,192718
2909325,5217459
472918,3640546
3256362,5526222
212142,131961
212142,449949
212142,210927
131961,449949
131961,210927
449949,210927
1540632,2627993
143896,231900
229665,132084
99679,90037
192683,60978
204617,494714
407441,60978
407441,407442
60978,407442
232022,1831899
452565,293744
641208,1330979
395018,1160646
137880,341733
133771,78349
133771,17587
78349,17587
181644,431772
79578,179758
242478,242480
2258525,5686163
2012615,216355
5633819,496395
5560842,1525701
3078370,6010778
1762301,1428348
1952403,1619283
1619283,1952403
1619283,2797541
282775,374898
282775,461787
282775,355991
374898,461787
374898,355991
461787,355991
109397,109392
109397,109392
20590,19701
20590,21918
19701,21918
6219054,6238407
6219054,5959539
6219054,2743995
6219054,5356392
6238407,5959539
6238407,2743995
6238407,5356392
5959539,2743995
5959539,5356392
2743995,5356392
792536,803809
792536,1797643
792536,19701
792536,40399
792536,106523
803809,1797643
803809,19701
803809,40399
803809,106523
1797643,19701
1797643,40399
1797643,106523
19701,40399
19701,106523
40399,106523
1201210,3244227
1475883,2865493
5765294,5765295
3519986,2409771
1983779,3739281
419677,97139
2468526,3160392
2468526,132084
3160392,132084
3570287,1707877
1246115,1246936
2910598,184489
3025021,3734079
1529261,4927569
4015629,6160438
4015629,2695146
6059775,5623395
6059775,1897322
5623395,1897322
1763987,469155
74169,175600
79578,66824
79578,35125
66824,35125
382934,1065010
1065010,1357693
5803392,6110868
96513,219249
553185,2369246
3340049,5671683
1214568,1233302
357753,241531
4274898,3962724
128173,14753
128173,53121
128173,31777
14753,53121
14753,31777
53121,31777
357753,1177244
23265,105456
23265,146847
105456,146847
38661,57103
38661,1065010
38661,2184482
31712,86303
947787,1470055
357753,1177244
1048140,2789665
364228,871597
132084,90037
237912,95003
237912,54186
95003,54186
369738,199288
4415540,4415542
369738,199288
151357,2545
194,2392717
581477,5932523
1088968,3281135
133869,172894
331629,1065010
173857,299317
173857,210799
299317,210799
137603,174968
137603,205201
137603,331629
205201,331629
331629,1065010
1133190,28104
235008,859016
53965,1095
83097,707862
21993,373607
163409,3085233
163409,5372896
3085233,5372896
163393,89866
163393,332837
163393,133345
163393,5649
89866,332837
89866,133345
89866,5649
332837,133345
332837,5649
133345,5649
218779,111604
132084,173401
1419610,3742475
39908,39909
39908,73255
39909,73255
1249567,1543207
1619283,2797541
4437938,3542139
100752,50513
4478,35848
4478,25666
35848,25666
198518,242071
198518,242071
14646,21742
137880,2934231
50200,4778
31751,357753
901031,300542
341733,383281
1201210,76242
2409771,1472585
2409771,341239
1472585,341239
341733,374226
